id,uniprot,gene
tr|C5Y3K8|C5Y3K8_SORBI,C5Y3K8,SORBI_05g001470
tr|C5YBP9|C5YBP9_SORBI,C5YBP9,SORBI_06g000930
tr|C5XAS6|C5XAS6_SORBI,C5XAS6,SORBI_02g035520
tr|C5YXB7|C5YXB7_SORBI,C5YXB7,SORBI_09g018800
tr|C5Y434|C5Y434_SORBI,C5Y434,SORBI_05g002180
tr|C5X0U6|C5X0U6_SORBI,C5X0U6,SORBI_01g036250
tr|C5XG75|C5XG75_SORBI,C5XG75,SORBI_03g043730
tr|C5WX39|C5WX39_SORBI,C5WX39,SORBI_01g004930
tr|C5YZY3|C5YZY3_SORBI,C5YZY3,SORBI_09g023960
tr|C5WNP1|C5WNP1_SORBI,C5WNP1,SORBI_01g050620
tr|C5XE77|C5XE77_SORBI,C5XE77,SORBI_03g007820
tr|C5Z0K9|C5Z0K9_SORBI,C5Z0K9,SORBI_09g004420
tr|C5XCR2|C5XCR2_SORBI,C5XCR2,SORBI_02g006200
tr|C5XMB9|C5XMB9_SORBI,C5XMB9,SORBI_03g036770
tr|C5XMD4|C5XMD4_SORBI,C5XMD4,SORBI_03g036910
tr|C5XJS9|C5XJS9_SORBI,C5XJS9,SORBI_03g013550
tr|C5Z6Q7|C5Z6Q7_SORBI,C5Z6Q7,SORBI_10g025355
tr|C5Y4N2|C5Y4N2_SORBI,C5Y4N2,SORBI_05g003090
tr|C5X2G1|C5X2G1_SORBI,C5X2G1,SORBI_02g039510
tr|C5YBG4|C5YBG4_SORBI,C5YBG4,SORBI_06g021390
tr|C5X6Y6|C5X6Y6_SORBI,C5X6Y6,SORBI_02g031540
tr|C5WVK2|C5WVK2_SORBI,C5WVK2,SORBI_01g031740
tr|C5WSV0|C5WSV0_SORBI,C5WSV0,SORBI_01g001040
tr|C5WU07|C5WU07_SORBI,C5WU07,SORBI_01g002410
tr|C5XVC1|C5XVC1_SORBI,C5XVC1,SORBI_04g003960
tr|C5XHR7|C5XHR7_SORBI,C5XHR7,SORBI_03g045450
tr|C5YAA6|C5YAA6_SORBI,C5YAA6,SORBI_06g019580
tr|C5XIV5|C5XIV5_SORBI,C5XIV5,SORBI_03g012980
tr|C5WSU0|C5WSU0_SORBI,C5WSU0,SORBI_01g042980
tr|C5XCK1|C5XCK1_SORBI,C5XCK1,SORBI_02g005790
tr|C5WYD0|C5WYD0_SORBI,C5WYD0,SORBI_01g019080
tr|C5YB22|C5YB22_SORBI,C5YB22,SORBI_06g033840
tr|C5XLI9|C5XLI9_SORBI,C5XLI9,SORBI_03g035870
tr|C5YHJ9|C5YHJ9_SORBI,C5YHJ9,SORBI_07g025590
tr|C5X4V5|C5X4V5_SORBI,C5X4V5,SORBI_02g042270
tr|C5YHE0|C5YHE0_SORBI,C5YHE0,SORBI_07g004130
tr|C5XJ05|C5XJ05_SORBI,C5XJ05,SORBI_03g033530
tr|C5YBC2|C5YBC2_SORBI,C5YBC2,SORBI_06g020950
sp|A1E9R9|ATPH_SORBI,A1E9R9,SobiCp017
tr|C5YE84|C5YE84_SORBI,C5YE84,SORBI_06g011300
tr|C5WTU4|C5WTU4_SORBI,C5WTU4,SORBI_01g043820
tr|C5YB52|C5YB52_SORBI,C5YB52,SORBI_06g034100
tr|C5XIW9|C5XIW9_SORBI,C5XIW9,SORBI_03g013100
tr|C5X4U2|C5X4U2_SORBI,C5X4U2,SORBI_02g042120
tr|C5X277|C5X277_SORBI,C5X277,SORBI_02g026300
tr|C5XU35|C5XU35_SORBI,C5XU35,SORBI_04g022156
tr|C5Y1D9|C5Y1D9_SORBI,C5Y1D9,SORBI_04g032430
tr|C5Z4Q1|C5Z4Q1_SORBI,C5Z4Q1,SORBI_10g022260
tr|C5YSR4|C5YSR4_SORBI,C5YSR4,SORBI_08g004670
tr|C5YIS3|C5YIS3_SORBI,C5YIS3,SORBI_07g027770
tr|C5WYW2|C5WYW2_SORBI,C5WYW2,SORBI_01g047560
tr|C5Z5N6|C5Z5N6_SORBI,C5Z5N6,SORBI_10g023620
tr|C5Y632|C5Y632_SORBI,C5Y632,SORBI_05g004840
tr|C5XEG6|C5XEG6_SORBI,C5XEG6,SORBI_03g028800
tr|C5XPA2|C5XPA2_SORBI,C5XPA2,SORBI_03g005520
tr|C5YN99|C5YN99_SORBI,C5YN99,SORBI_07g024410
tr|C5WX02|C5WX02_SORBI,C5WX02,SORBI_01g004600
tr|C5Y567|C5Y567_SORBI,C5Y567,SORBI_05g003880
tr|C5YHX2|C5YHX2_SORBI,C5YHX2,SORBI_07g004940
tr|C5XK21|C5XK21_SORBI,C5XK21,SORBI_03g034450
tr|C5X0T0|C5X0T0_SORBI,C5X0T0,SORBI_01g036110
tr|C5XS57|C5XS57_SORBI,C5XS57,SORBI_04g033600
tr|C5WN25|C5WN25_SORBI,C5WN25,SORBI_01g010250
tr|C5XD25|C5XD25_SORBI,C5XD25,SORBI_02g037850
tr|C5XK95|C5XK95_SORBI,C5XK95,SORBI_03g001090
tr|C5XCR3|C5XCR3_SORBI,C5XCR3,SORBI_02g006210
tr|C5Y8P0|C5Y8P0_SORBI,C5Y8P0,SORBI_06g016990
tr|C5X9E9|C5X9E9_SORBI,C5X9E9,SORBI_02g002610
tr|C5WZW8|C5WZW8_SORBI,C5WZW8,SORBI_01g048350
tr|C5WQ71|C5WQ71_SORBI,C5WQ71,SORBI_01g040320
tr|C5Y995|C5Y995_SORBI,C5Y995,SORBI_06g018000
tr|C5X1X3|C5X1X3_SORBI,C5X1X3,SORBI_02g007163
tr|C5WSX9|C5WSX9_SORBI,C5WSX9,SORBI_01g001350
tr|C5XZA0|C5XZA0_SORBI,C5XZA0,SORBI_04g028700
tr|C5XUC2|C5XUC2_SORBI,C5XUC2,SORBI_04g035540
tr|C5YX02|C5YX02_SORBI,C5YX02,SORBI_09g030590
tr|C5YW20|C5YW20_SORBI,C5YW20,SORBI_09g029230
tr|C5XAV9|C5XAV9_SORBI,C5XAV9,SORBI_02g035830
tr|C5Y0K9|C5Y0K9_SORBI,C5Y0K9,SORBI_04g012700
tr|C5XEJ2|C5XEJ2_SORBI,C5XEJ2,SORBI_03g029080
tr|C5WQE1|C5WQE1_SORBI,C5WQE1,SORBI_01g012710
tr|C5X622|C5X622_SORBI,C5X622,SORBI_02g030280
tr|C5YDY3|C5YDY3_SORBI,C5YDY3,SORBI_06g025260
tr|C5Z0F2|C5Z0F2_SORBI,C5Z0F2,SORBI_09g024660
tr|C5YWA4|C5YWA4_SORBI,C5YWA4,SORBI_09g016440
tr|C5XP17|C5XP17_SORBI,C5XP17,SORBI_03g039020
tr|C5WX07|C5WX07_SORBI,C5WX07,SORBI_01g004650
tr|C5Z6A6|C5Z6A6_SORBI,C5Z6A6,SORBI_10g024820
tr|C5YXD8|C5YXD8_SORBI,C5YXD8,SORBI_09g018990
tr|C5WLV6|C5WLV6_SORBI,C5WLV6,SORBI_01g008910
tr|C5WZX4|C5WZX4_SORBI,C5WZX4,SORBI_01g048410
tr|C5X3Y1|C5X3Y1_SORBI,C5X3Y1,SORBI_02g028450
tr|C5Z9D8|C5Z9D8_SORBI,C5Z9D8,SORBI_10g029610
tr|C5X3U2|C5X3U2_SORBI,C5X3U2,SORBI_02g028080
tr|C5XA04|C5XA04_SORBI,C5XA04,SORBI_02g034675
tr|C5YDT2|C5YDT2_SORBI,C5YDT2,SORBI_06g007330
tr|C5WVL2|C5WVL2_SORBI,C5WVL2,SORBI_01g031830
tr|C5Z055|C5Z055_SORBI,C5Z055,SORBI_09g003950
tr|C5YJF5|C5YJF5_SORBI,C5YJF5,SORBI_07g007530
tr|C5X0D4|C5X0D4_SORBI,C5X0D4,SORBI_01g020520
tr|C5XFD5|C5XFD5_SORBI,C5XFD5,SORBI_03g042710
tr|C5WQN9|C5WQN9_SORBI,C5WQN9,SORBI_01g027900
tr|C5YBP8|C5YBP8_SORBI,C5YBP8,SORBI_06g000920
tr|C5YRS6|C5YRS6_SORBI,C5YRS6,SORBI_08g003220
tr|C5Z5E1|C5Z5E1_SORBI,C5Z5E1,SORBI_10g005240
tr|C5X4Y8|C5X4Y8_SORBI,C5X4Y8,SORBI_02g042560
tr|C5YZ91|C5YZ91_SORBI,C5YZ91,SORBI_09g022490
tr|C5YHM6|C5YHM6_SORBI,C5YHM6,SORBI_07g025790
tr|C5Z1B5|C5Z1B5_SORBI,C5Z1B5,SORBI_09g025910
tr|C5X6F4|C5X6F4_SORBI,C5X6F4,SORBI_02g043880
tr|C5XYI5|C5XYI5_SORBI,C5XYI5,SORBI_04g008130
tr|C5YA46|C5YA46_SORBI,C5YA46,SORBI_06g032440
tr|C5WQV8|C5WQV8_SORBI,C5WQV8,SORBI_01g040860
tr|C5WST2|C5WST2_SORBI,C5WST2,SORBI_01g042910
tr|C5YJI0|C5YJI0_SORBI,C5YJI0,SORBI_07g007750
tr|C5WRF6|C5WRF6_SORBI,C5WRF6,SORBI_01g028650
tr|C5Z6E7|C5Z6E7_SORBI,C5Z6E7,SORBI_10g006920
tr|C5XHV9|C5XHV9_SORBI,C5XHV9,SORBI_03g045850
tr|C5WT62|C5WT62_SORBI,C5WT62,SORBI_01g014880
tr|C5XX94|C5XX94_SORBI,C5XX94,SORBI_04g025550
tr|C5Z2T8|C5Z2T8_SORBI,C5Z2T8,SORBI_10g001240
tr|C5XSJ7|C5XSJ7_SORBI,C5XSJ7,SORBI_04g020490
tr|C5YIM9|C5YIM9_SORBI,C5YIM9,SORBI_07g027330
tr|C5X5W7|C5X5W7_SORBI,C5X5W7,SORBI_02g011680
tr|C5YAQ1|C5YAQ1_SORBI,C5YAQ1,SORBI_06g020060
tr|C5Z380|C5Z380_SORBI,C5Z380,SORBI_10g001740
tr|C5YCL0|C5YCL0_SORBI,C5YCL0,SORBI_06g023420
tr|C5XTP6|C5XTP6_SORBI,C5XTP6,SORBI_04g035150
tr|C5X686|C5X686_SORBI,C5X686,SORBI_02g030960
tr|C5X5V3|C5X5V3_SORBI,C5X5V3,SORBI_02g011420
tr|C5Y071|C5Y071_SORBI,C5Y071,SORBI_04g011230
tr|C5X765|C5X765_SORBI,C5X765,SORBI_02g000690
tr|C5Y0P5|C5Y0P5_SORBI,C5Y0P5,SORBI_04g015010
tr|C5X0F5|C5X0F5_SORBI,C5X0F5,SORBI_01g020830
tr|C5Y4K7|C5Y4K7_SORBI,C5Y4K7,SORBI_05g002860
tr|C5YX16|C5YX16_SORBI,C5YX16,SORBI_09g030690
tr|C5XQL3|C5XQL3_SORBI,C5XQL3,SORBI_03g040820
tr|C5XKM4|C5XKM4_SORBI,C5XKM4,SORBI_03g015470
tr|C5YX27|C5YX27_SORBI,C5YX27,SORBI_09g030790
tr|C5WTF0|C5WTF0_SORBI,C5WTF0,SORBI_01g029940
tr|C5XXK1|C5XXK1_SORBI,C5XXK1,SORBI_04g006810
tr|C5XJ66|C5XJ66_SORBI,C5XJ66,SORBI_03g034000
tr|B3VTC7|B3VTC7_SORBI,B3VTC7,SORBI_09g001270
tr|C5YW84|C5YW84_SORBI,C5YW84,SORBI_09g016140
tr|C5XAY5|C5XAY5_SORBI,C5XAY5,SORBI_02g036050
tr|C5XLP1|C5XLP1_SORBI,C5XLP1,SORBI_03g036360
tr|C5Z0P0|C5Z0P0_SORBI,C5Z0P0,SORBI_09g004670
tr|C5XV96|C5XV96_SORBI,C5XV96,SORBI_04g036860
tr|C5YSD0|C5YSD0_SORBI,C5YSD0,SORBI_08g021810
tr|C5YNX7|C5YNX7_SORBI,C5YNX7,SORBI_08g015580
tr|C5Z1F2|C5Z1F2_SORBI,C5Z1F2,SORBI_09g026240
tr|C5WWH4|C5WWH4_SORBI,C5WWH4,SORBI_01g032170
tr|C5YIF5|C5YIF5_SORBI,C5YIF5,SORBI_07g005680
tr|C5X4Y6|C5X4Y6_SORBI,C5X4Y6,SORBI_02g042540
tr|C5Z1N7|C5Z1N7_SORBI,C5Z1N7,SORBI_10g012200
tr|C5WPB0|C5WPB0_SORBI,C5WPB0,SORBI_01g039130
tr|C5YB71|C5YB71_SORBI,C5YB71,SORBI_06g000230
tr|C5WU69|C5WU69_SORBI,C5WU69,SORBI_01g015660
tr|C5YYC5|C5YYC5_SORBI,C5YYC5,SORBI_09g021260
tr|C5WYF5|C5WYF5_SORBI,C5WYF5,SORBI_01g019310
tr|C5X9H0|C5X9H0_SORBI,C5X9H0,SORBI_02g002790
tr|C5WZX7|C5WZX7_SORBI,C5WZX7,SORBI_01g048440
tr|C5WTT3|C5WTT3_SORBI,C5WTT3,SORBI_01g043710
tr|C5YAZ8|C5YAZ8_SORBI,C5YAZ8,SORBI_06g033600
tr|C5X6Z6|C5X6Z6_SORBI,C5X6Z6,SORBI_02g031610
tr|C5Z067|C5Z067_SORBI,C5Z067,SORBI_09g004060
tr|C5YEQ1|C5YEQ1_SORBI,C5YEQ1,SORBI_06g013260
tr|C5WMT6|C5WMT6_SORBI,C5WMT6,SORBI_01g050330
tr|C5YLC8|C5YLC8_SORBI,C5YLC8,SORBI_07g000290
tr|C5X764|C5X764_SORBI,C5X764,SORBI_02g000680
tr|C5XU64|C5XU64_SORBI,C5XU64,SORBI_04g022410
tr|C5XHL1|C5XHL1_SORBI,C5XHL1,SORBI_03g032280
tr|C5YB86|C5YB86_SORBI,C5YB86,SORBI_06g000340
tr|C5YIT7|C5YIT7_SORBI,C5YIT7,SORBI_07g027870
tr|C5YF89|C5YF89_SORBI,C5YF89,SORBI_06g014640
tr|Q8W0T4|Q8W0T4_SORBI,Q8W0T4,SORBI_07g002770
tr|C5Y625|C5Y625_SORBI,C5Y625,SORBI_05g004770
tr|C5X7D7|C5X7D7_SORBI,C5X7D7,SORBI_02g014460
tr|C5Y1J9|C5Y1J9_SORBI,C5Y1J9,SORBI_05g008260
tr|C5YG37|C5YG37_SORBI,C5YG37,SORBI_06g028740
tr|C5WT09|C5WT09_SORBI,C5WT09,SORBI_01g001670
tr|C5Z3M2|C5Z3M2_SORBI,C5Z3M2,SORBI_10g020520
tr|C5YBS1|C5YBS1_SORBI,C5YBS1,SORBI_06g001100
tr|C5XQS8|C5XQS8_SORBI,C5XQS8,SORBI_03g006950
tr|C5XQ78|C5XQ78_SORBI,C5XQ78,SORBI_03g027000
tr|C5Y466|C5Y466_SORBI,C5Y466,SORBI_05g002450
tr|C5X252|C5X252_SORBI,C5X252,SORBI_02g026120
tr|C5YAW9|C5YAW9_SORBI,C5YAW9,SORBI_06g020636
tr|C5YMQ4|C5YMQ4_SORBI,C5YMQ4,SORBI_07g023520
tr|C5YL65|C5YL65_SORBI,C5YL65,SORBI_07g021080
tr|C6JRL5|C6JRL5_SORBI,C6JRL5,SORBI_0010s021250
tr|C5XHK8|C5XHK8_SORBI,C5XHK8,SORBI_03g032250
tr|C5YR05|C5YR05_SORBI,C5YR05,SORBI_08g020170
Contaminant_K22E_HUMAN,,
tr|C5X0P4|C5X0P4_SORBI,C5X0P4,SORBI_01g035760
tr|C5XCX2|C5XCX2_SORBI,C5XCX2,SORBI_02g025010
tr|C5Z026|C5Z026_SORBI,C5Z026,SORBI_09g003690
tr|C5XAA1|C5XAA1_SORBI,C5XAA1,SORBI_02g003700
tr|C5XTJ5|C5XTJ5_SORBI,C5XTJ5,SORBI_04g034710
tr|C5YLB6|C5YLB6_SORBI,C5YLB6,SORBI_07g021570
tr|C5XJP3|C5XJP3_SORBI,C5XJP3,SORBI_03g000910
tr|C5XH04|C5XH04_SORBI,C5XH04,SORBI_03g044670
tr|C5YA35|C5YA35_SORBI,C5YA35,SORBI_06g032320
tr|C5XA67|C5XA67_SORBI,C5XA67,SORBI_02g035260
tr|C5WS54|C5WS54_SORBI,C5WS54,SORBI_01g014140
tr|C5YXJ1|C5YXJ1_SORBI,C5YXJ1,SORBI_09g019370
tr|C5Z6V0|C5Z6V0_SORBI,C5Z6V0,SORBI_10g007410
tr|C5YGY9|C5YGY9_SORBI,C5YGY9,SORBI_07g003680
tr|C5XMK7|C5XMK7_SORBI,C5XMK7,SORBI_03g003450
tr|C5YZ71|C5YZ71_SORBI,C5YZ71,SORBI_09g022310
tr|C5Z3F5|C5Z3F5_SORBI,C5Z3F5,SORBI_10g002420
tr|C5Z9E6|C5Z9E6_SORBI,C5Z9E6,SORBI_10g029690
tr|C5WYE8|C5WYE8_SORBI,C5WYE8,SORBI_01g019250
tr|C5WVH6|C5WVH6_SORBI,C5WVH6,SORBI_01g031540
tr|C5XD18|C5XD18_SORBI,C5XD18,SORBI_02g037780
tr|C5Z5E8|C5Z5E8_SORBI,C5Z5E8,SORBI_10g005300
tr|C5YHS5|C5YHS5_SORBI,C5YHS5,SORBI_07g026190
tr|C5YA43|C5YA43_SORBI,C5YA43,SORBI_06g032400
tr|C5Y0Y9|C5Y0Y9_SORBI,C5Y0Y9,SORBI_04g031850
tr|C5Z0Z3|C5Z0Z3_SORBI,C5Z0Z3,SORBI_09g025620
tr|C5Y387|C5Y387_SORBI,C5Y387,SORBI_05g019520
tr|C5Z747|C5Z747_SORBI,C5Z747,SORBI_10g025800
tr|C5XZL1|C5XZL1_SORBI,C5XZL1,SORBI_04g009930
tr|C5WMW7|C5WMW7_SORBI,C5WMW7,SORBI_01g009760
tr|C5XAA2|C5XAA2_SORBI,C5XAA2,SORBI_02g003720
tr|C5Z230|C5Z230_SORBI,C5Z230,SORBI_10g000380
tr|C5XVW0|C5XVW0_SORBI,C5XVW0,SORBI_04g037170
tr|C5WQ49|C5WQ49_SORBI,C5WQ49,SORBI_01g040090
tr|C5YFL6|C5YFL6_SORBI,C5YFL6,SORBI_06g028030
tr|C5YQS9|C5YQS9_SORBI,C5YQS9,SORBI_08g019540
tr|C6JS51|C6JS51_SORBI,C6JS51,SORBI_0067s002110
tr|C5YCJ1|C5YCJ1_SORBI,C5YCJ1,SORBI_06g023260
tr|C5Z0K5|C5Z0K5_SORBI,C5Z0K5,SORBI_09g004380
tr|C5YMB3|C5YMB3_SORBI,C5YMB3,SORBI_07g023060
tr|C5YWM6|C5YWM6_SORBI,C5YWM6,SORBI_09g030220
tr|C5YB88|C5YB88_SORBI,C5YB88,SORBI_06g000360
tr|C5Z2X5|C5Z2X5_SORBI,C5Z2X5,SORBI_10g001610
tr|C5YG12|C5YG12_SORBI,C5YG12,SORBI_06g028510
tr|C5XCB9|C5XCB9_SORBI,C5XCB9,SORBI_02g037120
tr|C5WPP1|C5WPP1_SORBI,C5WPP1,SORBI_01g012080
tr|C5Z3A7|C5Z3A7_SORBI,C5Z3A7,SORBI_10g002010
tr|C5YYL7|C5YYL7_SORBI,C5YYL7,SORBI_09g001550
tr|C5WZG9|C5WZG9_SORBI,C5WZG9,SORBI_01g020150
tr|C5YUU1|C5YUU1_SORBI,C5YUU1,SORBI_09g007240
tr|C5X2G3|C5X2G3_SORBI,C5X2G3,SORBI_02g039530
tr|C5WSV3|C5WSV3_SORBI,C5WSV3,SORBI_01g001070
tr|C5Z5Q3|C5Z5Q3_SORBI,C5Z5Q3,SORBI_10g023770
tr|C5XWT6|C5XWT6_SORBI,C5XWT6,SORBI_04g038560
tr|C5XE29|C5XE29_SORBI,C5XE29,SORBI_03g007480
tr|C5Z690|C5Z690_SORBI,C5Z690,SORBI_10g024680
tr|C5WTW5|C5WTW5_SORBI,C5WTW5,SORBI_01g001980
tr|C5X9D6|C5X9D6_SORBI,C5X9D6,SORBI_02g034310
tr|C5YZY0|C5YZY0_SORBI,C5YZY0,SORBI_09g023930
tr|C5WMI3|C5WMI3_SORBI,C5WMI3,SORBI_01g037600
tr|C5XR11|C5XR11_SORBI,C5XR11,SORBI_03g027850
tr|C5YKP3|C5YKP3_SORBI,C5YKP3,SORBI_07g019770
tr|C5WRN3|C5WRN3_SORBI,C5WRN3,SORBI_01g041750
tr|C5Y839|C5Y839_SORBI,C5Y839,SORBI_05g007100
tr|C5XW59|C5XW59_SORBI,C5XW59,SORBI_04g004880
tr|C5XN42|C5XN42_SORBI,C5XN42,SORBI_03g037640
tr|C5YQ21|C5YQ21_SORBI,C5YQ21,SORBI_08g000520
tr|C5WZL1|C5WZL1_SORBI,C5WZL1,SORBI_01g034750
tr|C5YYP5|C5YYP5_SORBI,C5YYP5,SORBI_09g021530
tr|C5WRH2|C5WRH2_SORBI,C5WRH2,SORBI_01g028800
tr|C5XKF0|C5XKF0_SORBI,C5XKF0,SORBI_03g001570
tr|C5YZ20|C5YZ20_SORBI,C5YZ20,SORBI_09g002070
tr|C5Z2E3|C5Z2E3_SORBI,C5Z2E3,SORBI_10g014640
tr|C5YBD5|C5YBD5_SORBI,C5YBD5,SORBI_06g021080
tr|C5Z5W5|C5Z5W5_SORBI,C5Z5W5,SORBI_10g006060
tr|C5X8I7|C5X8I7_SORBI,C5X8I7,SORBI_02g033180
tr|C5YZA7|C5YZA7_SORBI,C5YZA7,SORBI_09g022670
tr|C5YUI4|C5YUI4_SORBI,C5YUI4,SORBI_09g026750
tr|C5XCA6|C5XCA6_SORBI,C5XCA6,SORBI_02g036990
tr|C5XF95|C5XF95_SORBI,C5XF95,SORBI_03g029810
tr|C5XZ69|C5XZ69_SORBI,C5XZ69,SORBI_04g028410
tr|C5WQ68|C5WQ68_SORBI,C5WQ68,SORBI_01g040290
tr|C5XNE6|C5XNE6_SORBI,C5XNE6,SORBI_03g004370
tr|C5X988|C5X988_SORBI,C5X988,SORBI_02g033840
tr|C5YEP7|C5YEP7_SORBI,C5YEP7,SORBI_06g013230
tr|C5XVD4|C5XVD4_SORBI,C5XVD4,SORBI_04g004080
tr|C5Z1N8|C5Z1N8_SORBI,C5Z1N8,SORBI_10g012210
tr|C5Y082|C5Y082_SORBI,C5Y082,SORBI_04g030200
tr|C5Y9Z2|C5Y9Z2_SORBI,C5Y9Z2,SORBI_06g031920
tr|C5YGW5|C5YGW5_SORBI,C5YGW5,SORBI_07g003500
tr|C5YH49|C5YH49_SORBI,C5YH49,SORBI_07g025030
tr|C5XUG8|C5XUG8_SORBI,C5XUG8,SORBI_04g035950
tr|C5YWX8|C5YWX8_SORBI,C5YWX8,SORBI_09g030340
tr|C5XMQ3|C5XMQ3_SORBI,C5XMQ3,SORBI_03g003810
tr|C5YV92|C5YV92_SORBI,C5YV92,SORBI_09g008110
tr|C5YXL0|C5YXL0_SORBI,C5YXL0,SORBI_09g019520
tr|C5X6S8|C5X6S8_SORBI,C5X6S8,SORBI_02g013160
tr|C5X5U5|C5X5U5_SORBI,C5X5U5,SORBI_02g011350
tr|C5YXY8|C5YXY8_SORBI,C5YXY8,SORBI_09g000390
tr|C5Y3K9|C5Y3K9_SORBI,C5Y3K9,SORBI_05g001480
tr|C5YMM5|C5YMM5_SORBI,C5YMM5,SORBI_07g023230
tr|C5YWM8|C5YWM8_SORBI,C5YWM8,SORBI_09g030250
tr|C5Z141|C5Z141_SORBI,C5Z141,SORBI_09g005180
tr|C5XNH8|C5XNH8_SORBI,C5XNH8,SORBI_03g004680
tr|C5WR61|C5WR61_SORBI,C5WR61,SORBI_01g013460
tr|C5WSY6|C5WSY6_SORBI,C5WSY6,SORBI_01g001440
tr|C5XAC2|C5XAC2_SORBI,C5XAC2,SORBI_02g003910
tr|C5YYP8|C5YYP8_SORBI,C5YYP8,SORBI_09g021560
tr|C5XQE3|C5XQE3_SORBI,C5XQE3,SORBI_03g027470
tr|C5XRM1|C5XRM1_SORBI,C5XRM1,SORBI_04g000780
tr|C5XY69|C5XY69_SORBI,C5XY69,SORBI_04g026920
tr|C5Y0D8|C5Y0D8_SORBI,C5Y0D8,SORBI_04g030780
tr|C5WSN2|C5WSN2_SORBI,C5WSN2,SORBI_01g042480
tr|C5YXA2|C5YXA2_SORBI,C5YXA2,SORBI_09g018670
tr|C5WX65|C5WX65_SORBI,C5WX65,SORBI_01g005130
tr|C5XUM3|C5XUM3_SORBI,C5XUM3,SORBI_04g003400
tr|C5XWS2|C5XWS2_SORBI,C5XWS2,SORBI_04g038420
tr|C5XSF6|C5XSF6_SORBI,C5XSF6,SORBI_04g019800
tr|C5X665|C5X665_SORBI,C5X665,SORBI_02g030740
tr|C5WX12|C5WX12_SORBI,C5WX12,SORBI_01g004700
tr|C5YY64|C5YY64_SORBI,C5YY64,SORBI_09g020710
tr|C5XAK3|C5XAK3_SORBI,C5XAK3,SORBI_02g022610
tr|C5XC95|C5XC95_SORBI,C5XC95,SORBI_02g036870
tr|C5XB72|C5XB72_SORBI,C5XB72,SORBI_02g004850
tr|C5XJG4|C5XJG4_SORBI,C5XJG4,SORBI_03g000215
tr|C5XRR5|C5XRR5_SORBI,C5XRR5,SORBI_04g019250
tr|C5XKJ8|C5XKJ8_SORBI,C5XKJ8,SORBI_03g014780
tr|C5XHL2|C5XHL2_SORBI,C5XHL2,SORBI_03g032290
tr|C5XAB7|C5XAB7_SORBI,C5XAB7,SORBI_02g003850
tr|C5X282|C5X282_SORBI,C5X282,SORBI_02g026350
tr|C5WZX9|C5WZX9_SORBI,C5WZX9,SORBI_01g048480
tr|C5X8Y0|C5X8Y0_SORBI,C5X8Y0,SORBI_02g020430
tr|C5XP47|C5XP47_SORBI,C5XP47,SORBI_03g005053
tr|C5YN37|C5YN37_SORBI,C5YN37,SORBI_07g003130
tr|C5Y120|C5Y120_SORBI,C5Y120,SORBI_04g016750
tr|C5XAW8|C5XAW8_SORBI,C5XAW8,SORBI_02g035920
tr|C5XNN2|C5XNN2_SORBI,C5XNN2,SORBI_03g025490
tr|C5WRA9|C5WRA9_SORBI,C5WRA9,SORBI_01g028220
tr|C5XIK9|C5XIK9_SORBI,C5XIK9,SORBI_03g046480
tr|C5WRC0|C5WRC0_SORBI,C5WRC0,SORBI_01g028310
tr|C5X4F0|C5X4F0_SORBI,C5X4F0,SORBI_02g010000
tr|C5Y4H1|C5Y4H1_SORBI,C5Y4H1,SORBI_05g002600
tr|C5XAT9|C5XAT9_SORBI,C5XAT9,SORBI_02g035650
tr|C5WNH9|C5WNH9_SORBI,C5WNH9,SORBI_01g038360
tr|C5YCF0|C5YCF0_SORBI,C5YCF0,SORBI_06g022860
tr|C5X6W1|C5X6W1_SORBI,C5X6W1,SORBI_02g031280
tr|C5XTB7|C5XTB7_SORBI,C5XTB7,SORBI_04g021370
tr|C5YE58|C5YE58_SORBI,C5YE58,SORBI_06g026000
tr|C5XB76|C5XB76_SORBI,C5XB76,SORBI_02g004890
tr|C5WSL3|C5WSL3_SORBI,C5WSL3,SORBI_01g042290
tr|C5XTY2|C5XTY2_SORBI,C5XTY2,SORBI_04g002896
sp|A8QW51|OMT2_SORBI,A8QW51,SORBI_05g027340
tr|C5YZX1|C5YZX1_SORBI,C5YZX1,SORBI_09g023850
tr|C5XN97|C5XN97_SORBI,C5XN97,SORBI_03g038150
tr|C5Z8K9|C5Z8K9_SORBI,C5Z8K9,SORBI_10g010340
tr|C5WNK6|C5WNK6_SORBI,C5WNK6,SORBI_01g038630
tr|C5X278|C5X278_SORBI,C5X278,SORBI_02g026310
tr|C5X6H3|C5X6H3_SORBI,C5X6H3,SORBI_02g044040
tr|C5XKY2|C5XKY2_SORBI,C5XKY2,SORBI_03g035680
tr|C5YZM3|C5YZM3_SORBI,C5YZM3,SORBI_09g003130
tr|C5X8N9|C5X8N9_SORBI,C5X8N9,SORBI_02g001920
tr|C5XFP8|C5XFP8_SORBI,C5XFP8,SORBI_03g009310
tr|C5YVJ3|C5YVJ3_SORBI,C5YVJ3,SORBI_09g028440
tr|C5X958|C5X958_SORBI,C5X958,SORBI_02g033540
tr|C5YIX1|C5YIX1_SORBI,C5YIX1,SORBI_07g006290
tr|C5XN49|C5XN49_SORBI,C5XN49,SORBI_03g037690
tr|C5WPG6|C5WPG6_SORBI,C5WPG6,SORBI_01g039590
tr|C5XGB2|C5XGB2_SORBI,C5XGB2,SORBI_03g044090
